trainPct,selectionStrategy,evaluationMetric,accuracyPct,constructionTime,nodeCount,treeDepth,buyingDepth,maintDepth,doorsDepth,personsDepth,lugBootDepth,safetyDepth
80,BEST,INFORMATION_GAIN,93.6416,2.3712,366,6,2.00,3.37,4.77,1.00,4.14,0.00
80,BEST,INFORMATION_GAIN,90.1734,2.7775,360,6,2.00,3.50,4.71,1.00,4.15,0.00
80,BEST,INFORMATION_GAIN,95.9538,2.6832,370,6,2.00,3.40,4.86,1.00,4.06,0.00
80,BEST,INFORMATION_GAIN,94.2197,1.7345,370,6,2.50,3.72,4.74,1.00,4.18,0.00
80,BEST,INFORMATION_GAIN,93.0636,2.1703,367,6,3.42,3.44,4.77,1.00,4.11,0.00
80,BEST,INFORMATION_GAIN,92.7746,2.1259,368,6,3.11,3.50,4.76,1.00,4.15,0.00
80,BEST,INFORMATION_GAIN,93.6416,1.8289,369,6,2.00,3.40,4.80,1.00,4.12,0.00
80,BEST,INFORMATION_GAIN,93.6416,1.5445,382,6,3.11,3.64,4.71,1.00,4.25,0.00
80,BEST,INFORMATION_GAIN,90.7514,1.6181,359,6,2.00,3.50,4.68,1.00,4.20,0.00
80,BEST,INFORMATION_GAIN,91.3295,1.5483,362,6,2.00,3.37,4.74,1.00,4.22,0.00
80,BEST,INFORMATION_GAIN,94.2197,1.6055,378,6,3.11,3.52,4.76,1.00,4.21,0.00
80,BEST,INFORMATION_GAIN,91.6185,1.6685,355,6,2.00,3.37,4.78,1.00,4.14,0.00
80,BEST,INFORMATION_GAIN,93.0636,1.915,370,6,3.00,3.27,4.79,1.00,4.17,0.00
80,BEST,INFORMATION_GAIN,95.6647,1.9866,381,6,2.00,3.37,4.76,1.00,4.19,0.00
80,BEST,INFORMATION_GAIN,93.3526,1.6887,362,6,2.00,3.28,4.77,1.00,4.17,0.00
80,BEST,INFORMATION_GAIN,92.4855,1.768,353,6,2.57,3.56,4.81,1.00,4.09,0.00
80,BEST,INFORMATION_GAIN,95.0867,1.7777,372,6,3.42,3.39,4.80,1.00,4.15,0.00
80,BEST,INFORMATION_GAIN,93.9306,1.8303,369,6,2.00,3.50,4.71,1.00,4.19,0.00
80,BEST,GINI_IMPURITY,91.0405,1.7494,373,6,3.71,4.07,4.55,1.00,4.16,0.00
80,BEST,GINI_IMPURITY,94.2197,1.7959,368,6,2.50,3.63,4.80,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,91.6185,1.7733,376,6,3.55,3.97,4.72,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,92.4855,1.8035,369,6,2.57,3.27,4.80,1.00,4.16,0.00
80,BEST,GINI_IMPURITY,93.6416,1.6598,360,6,3.11,3.64,4.78,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,92.1965,2.8609,352,6,3.11,3.74,4.82,1.00,4.00,0.00
80,BEST,GINI_IMPURITY,92.4855,1.6464,365,6,3.11,3.80,4.78,1.00,4.04,0.00
80,BEST,GINI_IMPURITY,89.3064,1.7347,355,6,3.11,4.00,4.59,1.00,4.15,0.00
80,BEST,GINI_IMPURITY,91.9075,1.7318,366,6,2.00,3.37,4.79,1.00,4.11,0.00
80,BEST,GINI_IMPURITY,91.9075,1.7458,379,6,3.40,3.97,4.70,1.00,4.15,0.00
80,BEST,GINI_IMPURITY,89.5954,1.6996,337,6,3.11,3.55,4.74,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,92.7746,1.8582,360,6,3.62,3.29,4.79,1.00,4.08,0.00
80,BEST,GINI_IMPURITY,94.5087,1.8479,372,6,3.11,3.64,4.78,1.00,4.15,0.00
80,BEST,GINI_IMPURITY,93.6416,1.6205,374,6,3.42,3.29,4.80,1.00,4.14,0.00
80,BEST,GINI_IMPURITY,91.6185,1.691,373,6,3.40,3.57,4.74,1.00,4.17,0.00
80,BEST,GINI_IMPURITY,94.7977,1.7288,359,6,2.00,3.37,4.82,1.00,4.11,0.00
80,BEST,GINI_IMPURITY,94.2197,1.7601,392,6,3.94,3.79,4.72,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,92.1965,1.7617,363,6,2.50,3.72,4.73,1.00,4.19,0.00
80,BEST,GINI_IMPURITY,94.2197,1.8493,372,6,3.11,3.74,4.77,1.00,4.12,0.00
80,BEST,GINI_IMPURITY,92.4855,1.6801,368,6,3.94,3.83,4.67,1.00,4.08,0.00
80,TOP_THREE,INFORMATION_GAIN,79.4798,1.9958,796,6,4.72,4.52,3.97,4.48,3.50,0.00
80,TOP_THREE,INFORMATION_GAIN,83.8150,1.8147,639,6,4.44,4.42,4.07,3.63,4.63,0.00
80,TOP_THREE,INFORMATION_GAIN,78.0347,2.3502,872,6,0.00,4.48,3.92,3.59,4.47,4.56
80,TOP_THREE,INFORMATION_GAIN,74.2775,2.0863,915,6,0.00,4.20,4.07,4.51,4.00,4.63
80,TOP_THREE,INFORMATION_GAIN,78.3237,1.9014,739,6,1.00,4.23,4.18,0.00,4.40,4.57
80,TOP_THREE,INFORMATION_GAIN,84.9711,1.8735,622,6,4.18,4.37,4.33,0.00,4.44,4.42
80,TOP_THREE,INFORMATION_GAIN,80.9249,2.3776,797,6,0.00,4.10,4.25,4.43,4.17,4.28
80,TOP_THREE,INFORMATION_GAIN,82.0809,2.061,739,6,4.10,3.43,4.23,0.00,4.30,4.57
80,TOP_THREE,INFORMATION_GAIN,85.2601,2.0104,724,6,4.28,4.54,4.25,0.00,4.43,4.19
80,TOP_THREE,INFORMATION_GAIN,79.7688,2.2914,832,6,0.00,4.19,4.05,4.66,4.21,3.78
80,TOP_THREE,INFORMATION_GAIN,77.7457,1.97,773,6,4.55,1.00,4.00,0.00,4.40,4.53
80,TOP_THREE,INFORMATION_GAIN,86.4162,2.0014,769,6,4.49,4.33,4.06,4.56,4.27,0.00
80,TOP_THREE,INFORMATION_GAIN,79.4798,2.0249,762,6,0.00,3.95,4.24,4.44,4.05,4.43
80,TOP_THREE,INFORMATION_GAIN,82.3699,1.8188,680,6,4.44,4.38,4.12,4.48,4.35,0.00
80,TOP_THREE,INFORMATION_GAIN,79.1908,1.7208,679,6,4.66,4.36,4.04,3.57,4.60,0.00
80,TOP_THREE,INFORMATION_GAIN,80.0578,2.0036,810,6,0.00,4.30,4.03,4.46,4.56,4.12
80,TOP_THREE,INFORMATION_GAIN,82.9480,1.7847,723,6,4.19,4.66,4.25,4.49,4.42,0.00
80,TOP_THREE,INFORMATION_GAIN,85.2601,1.7168,624,6,4.38,3.43,4.25,4.31,4.54,0.00
80,TOP_THREE,INFORMATION_GAIN,81.7919,1.8817,781,6,4.45,3.91,4.08,4.49,4.49,0.00
80,TOP_THREE,INFORMATION_GAIN,87.5723,1.6978,592,6,3.60,4.35,4.43,0.00,4.55,4.16
80,TOP_THREE,GINI_IMPURITY,79.7688,1.6331,661,6,4.53,4.52,3.88,0.00,4.63,1.00
80,TOP_THREE,GINI_IMPURITY,82.9480,1.7495,641,6,1.67,4.43,4.19,0.00,4.47,4.33
80,TOP_THREE,GINI_IMPURITY,78.0347,1.6691,702,6,4.50,4.58,4.22,0.00,4.40,4.13
80,TOP_THREE,GINI_IMPURITY,85.8382,1.6135,633,6,4.53,2.00,4.46,1.00,4.52,0.00
80,TOP_THREE,GINI_IMPURITY,84.1040,1.703,747,6,4.35,4.28,4.34,0.00,4.53,4.48
80,TOP_THREE,GINI_IMPURITY,79.1908,1.8258,872,6,1.00,4.38,4.14,0.00,4.28,4.61
80,TOP_THREE,GINI_IMPURITY,82.3699,1.7127,673,6,4.47,1.00,4.37,0.00,4.19,4.28
80,TOP_THREE,GINI_IMPURITY,85.8382,1.7273,678,6,1.00,4.53,4.24,4.31,4.17,0.00
80,TOP_THREE,GINI_IMPURITY,84.9711,1.7329,711,6,4.51,4.20,4.37,4.41,3.55,0.00
80,TOP_THREE,GINI_IMPURITY,84.3931,1.8848,763,6,0.00,1.86,4.22,4.47,4.43,4.20
80,TOP_THREE,GINI_IMPURITY,82.9480,2.0796,750,6,3.87,3.88,4.31,0.00,4.33,4.51
80,TOP_THREE,GINI_IMPURITY,79.1908,2.0235,761,6,4.35,0.00,4.11,4.33,4.23,4.52
80,TOP_THREE,GINI_IMPURITY,80.9249,1.6803,644,6,4.44,4.50,4.32,4.37,4.15,0.00
80,TOP_THREE,GINI_IMPURITY,79.1908,2.006,816,6,0.00,4.58,3.86,3.47,4.13,4.58
80,TOP_THREE,GINI_IMPURITY,77.7457,1.9,830,6,4.55,4.34,4.13,0.00,4.17,4.55
80,TOP_THREE,GINI_IMPURITY,74.2775,1.9499,849,6,4.44,4.38,4.14,0.00,4.26,4.59
80,TOP_THREE,GINI_IMPURITY,85.5491,1.7651,595,6,4.59,3.95,4.36,0.00,4.44,1.00
80,TOP_THREE,GINI_IMPURITY,79.4798,1.852,719,6,4.33,4.37,4.13,4.50,4.49,0.00
80,TOP_THREE,GINI_IMPURITY,81.7919,1.7372,618,6,4.36,4.60,4.22,0.00,4.47,1.80
80,TOP_THREE,GINI_IMPURITY,79.7688,2.0034,692,6,3.85,4.68,4.28,2.29,4.49,0.00
81,BEST,INFORMATION_GAIN,93.2927,1.6966,376,6,2.00,3.50,4.69,1.00,4.24,0.00
81,BEST,INFORMATION_GAIN,93.2927,1.5198,363,6,3.11,3.57,4.76,1.00,4.15,0.00
81,BEST,INFORMATION_GAIN,93.2927,1.5543,378,6,2.00,3.37,4.71,1.00,4.19,0.00
81,BEST,INFORMATION_GAIN,93.2927,1.6194,361,6,3.42,3.29,4.80,1.00,4.16,0.00
81,BEST,INFORMATION_GAIN,92.0732,1.6416,379,6,3.42,3.29,4.81,1.00,4.15,0.00
81,BEST,INFORMATION_GAIN,92.9878,1.6086,380,6,3.75,3.93,4.67,1.00,4.12,0.00
81,BEST,INFORMATION_GAIN,92.9878,1.6277,379,6,2.00,3.59,4.70,1.00,4.23,0.00
81,BEST,INFORMATION_GAIN,93.9024,1.5834,353,6,2.00,3.18,4.81,1.00,4.14,0.00
81,BEST,INFORMATION_GAIN,94.2073,1.5548,385,6,2.00,3.37,4.81,1.00,4.14,0.00
81,BEST,INFORMATION_GAIN,93.9024,1.5857,366,6,2.00,3.37,4.77,1.00,4.17,0.00
81,BEST,INFORMATION_GAIN,93.9024,1.5492,365,6,3.11,3.52,4.85,1.00,4.08,0.00
81,BEST,INFORMATION_GAIN,92.3780,1.563,348,6,2.00,3.76,4.73,1.00,4.07,0.00
81,BEST,INFORMATION_GAIN,92.3780,1.5688,365,6,2.00,3.59,4.76,1.00,4.12,0.00
81,BEST,INFORMATION_GAIN,95.7317,1.5215,375,6,3.11,3.52,4.80,1.00,4.15,0.00
81,BEST,INFORMATION_GAIN,90.2439,1.4926,344,6,3.11,3.67,4.74,1.00,4.08,0.00
81,BEST,INFORMATION_GAIN,96.3415,1.5779,388,6,3.27,3.27,4.77,1.00,4.18,0.00
81,BEST,INFORMATION_GAIN,93.5976,1.5351,370,6,3.11,3.57,4.77,1.00,4.14,0.00
81,BEST,INFORMATION_GAIN,93.9024,1.5249,353,6,2.00,3.28,4.79,1.00,4.09,0.00
81,BEST,INFORMATION_GAIN,93.5976,1.5147,391,6,2.00,3.37,4.72,1.00,4.26,0.00
81,BEST,INFORMATION_GAIN,91.1585,1.539,334,6,2.00,3.37,4.82,1.00,4.09,0.00
81,BEST,GINI_IMPURITY,93.2927,1.4377,369,6,3.42,3.39,4.83,1.00,4.12,0.00
81,BEST,GINI_IMPURITY,91.1585,1.4835,375,6,3.50,4.07,4.73,1.00,4.07,0.00
81,BEST,GINI_IMPURITY,92.6829,1.4477,367,6,2.00,3.42,4.80,1.00,4.09,0.00
81,BEST,GINI_IMPURITY,93.2927,1.4551,361,6,3.11,3.45,4.85,1.00,4.08,0.00
81,BEST,GINI_IMPURITY,92.3780,1.6103,382,6,3.85,3.85,4.70,1.00,4.11,0.00
81,BEST,GINI_IMPURITY,89.9390,1.4552,342,6,3.11,3.57,4.83,1.00,4.04,0.00
81,BEST,GINI_IMPURITY,94.8171,1.4701,374,6,3.17,3.56,4.83,1.00,4.18,0.00
81,BEST,GINI_IMPURITY,92.0732,1.4619,364,6,4.11,3.33,4.79,1.00,4.04,0.00
81,BEST,GINI_IMPURITY,92.9878,1.4492,358,6,3.11,3.52,4.90,1.00,4.00,0.00
81,BEST,GINI_IMPURITY,93.5976,1.4418,367,6,2.00,3.42,4.83,1.00,4.09,0.00
81,BEST,GINI_IMPURITY,94.8171,1.4566,372,6,3.42,3.44,4.85,1.00,4.04,0.00
81,BEST,GINI_IMPURITY,91.7683,1.4785,383,6,3.85,3.89,4.73,1.00,4.07,0.00
81,BEST,GINI_IMPURITY,93.9024,1.485,360,6,2.50,3.63,4.82,1.00,4.12,0.00
81,BEST,GINI_IMPURITY,87.8049,1.4249,360,6,3.78,3.80,4.67,1.00,4.13,0.00
81,BEST,GINI_IMPURITY,91.7683,1.6275,387,6,3.71,3.88,4.71,1.00,4.11,0.00
81,BEST,GINI_IMPURITY,92.9878,1.8819,364,6,3.11,3.45,4.85,1.00,4.08,0.00
81,BEST,GINI_IMPURITY,94.8171,1.5316,368,6,3.11,3.50,4.76,0.00,4.19,1.00
81,BEST,GINI_IMPURITY,92.3780,1.5877,389,6,3.38,4.07,4.82,1.00,4.03,0.00
81,BEST,GINI_IMPURITY,91.7683,1.5286,371,6,3.71,3.88,4.68,1.00,4.11,0.00
81,BEST,GINI_IMPURITY,94.8171,1.5311,371,6,3.42,3.39,4.80,1.00,4.15,0.00
81,TOP_THREE,INFORMATION_GAIN,82.3171,1.9438,728,6,4.38,3.88,4.20,4.53,4.26,0.00
81,TOP_THREE,INFORMATION_GAIN,77.7439,2.1257,836,6,1.00,4.40,4.05,0.00,4.49,4.57
81,TOP_THREE,INFORMATION_GAIN,81.4024,1.9176,765,6,4.52,4.68,4.19,4.32,4.27,0.00
81,TOP_THREE,INFORMATION_GAIN,82.6220,2.0105,713,6,0.00,4.51,4.20,4.46,4.14,1.40
81,TOP_THREE,INFORMATION_GAIN,78.0488,1.7511,658,6,4.75,4.41,4.34,0.00,4.08,1.00
81,TOP_THREE,INFORMATION_GAIN,81.0976,2.025,768,6,1.00,4.46,4.10,4.52,4.32,0.00
81,TOP_THREE,INFORMATION_GAIN,80.4878,2.1909,847,6,0.00,4.43,3.95,4.40,4.35,4.35
81,TOP_THREE,INFORMATION_GAIN,74.6951,1.9514,775,6,0.00,4.28,3.91,4.57,4.42,3.95
81,TOP_THREE,INFORMATION_GAIN,74.3902,2.0526,887,6,0.00,1.67,4.04,4.55,4.30,4.50
81,TOP_THREE,INFORMATION_GAIN,86.5854,1.853,710,6,3.55,4.41,4.25,4.41,4.56,0.00
81,TOP_THREE,INFORMATION_GAIN,80.7927,2.0276,839,6,0.00,4.26,4.20,4.43,4.18,4.54
81,TOP_THREE,INFORMATION_GAIN,82.0122,1.7363,706,6,4.13,4.67,4.09,4.41,4.47,0.00
81,TOP_THREE,INFORMATION_GAIN,84.1463,1.7813,733,6,1.00,4.59,4.09,4.51,4.43,0.00
81,TOP_THREE,INFORMATION_GAIN,78.9634,1.8127,744,6,4.43,4.58,4.24,0.00,4.19,4.42
81,TOP_THREE,INFORMATION_GAIN,84.7561,1.7222,739,6,4.57,4.67,4.26,1.00,4.45,0.00
81,TOP_THREE,INFORMATION_GAIN,81.4024,2.0695,816,6,0.00,4.18,4.33,4.18,4.23,4.42
81,TOP_THREE,INFORMATION_GAIN,85.0610,1.743,647,6,4.31,4.07,4.34,0.00,4.52,4.39
81,TOP_THREE,INFORMATION_GAIN,83.5366,1.7342,694,6,4.39,4.06,4.12,0.00,4.47,4.51
81,TOP_THREE,INFORMATION_GAIN,80.1829,1.8107,851,6,4.68,4.60,3.69,4.53,4.34,0.00
81,TOP_THREE,INFORMATION_GAIN,82.3171,1.7084,704,6,4.63,4.45,4.12,0.00,4.47,4.58
81,TOP_THREE,GINI_IMPURITY,77.7439,1.8189,791,6,4.65,4.35,4.06,4.43,4.31,0.00
81,TOP_THREE,GINI_IMPURITY,82.9268,1.705,640,6,4.56,1.00,4.42,4.15,3.74,0.00
81,TOP_THREE,GINI_IMPURITY,83.8415,1.7665,716,6,4.38,4.41,4.36,0.00,4.00,4.36
81,TOP_THREE,GINI_IMPURITY,79.8780,1.7368,763,6,1.00,4.67,3.94,0.00,4.37,4.45
81,TOP_THREE,GINI_IMPURITY,79.2683,1.8434,759,6,4.37,1.00,4.20,0.00,4.44,4.46
81,TOP_THREE,GINI_IMPURITY,82.3171,1.8855,771,6,0.00,4.37,4.20,4.57,4.22,4.06
81,TOP_THREE,GINI_IMPURITY,75.6098,1.9633,937,6,0.00,3.73,3.95,4.51,4.20,4.49
81,TOP_THREE,GINI_IMPURITY,85.0610,1.5745,570,6,4.29,4.19,4.45,0.00,4.07,4.38
81,TOP_THREE,GINI_IMPURITY,77.4390,1.7565,861,6,1.00,4.53,3.92,4.56,4.36,0.00
81,TOP_THREE,GINI_IMPURITY,85.3659,1.6139,635,6,4.40,4.52,4.22,4.31,4.19,0.00
81,TOP_THREE,GINI_IMPURITY,84.4512,1.715,708,6,4.43,4.50,4.11,4.47,3.75,0.00
81,TOP_THREE,GINI_IMPURITY,82.9268,1.7109,666,6,4.00,4.58,4.19,0.00,4.26,4.14
81,TOP_THREE,GINI_IMPURITY,82.9268,1.6532,690,6,4.37,4.40,4.16,0.00,4.44,4.45
81,TOP_THREE,GINI_IMPURITY,81.0976,1.9503,718,6,4.50,4.07,4.19,0.00,4.19,4.50
81,TOP_THREE,GINI_IMPURITY,79.2683,2.0093,751,6,4.39,4.26,4.00,4.51,4.33,0.00
81,TOP_THREE,GINI_IMPURITY,83.2317,1.9927,755,6,0.00,4.35,4.27,3.97,4.25,4.50
81,TOP_THREE,GINI_IMPURITY,73.1707,2.0756,940,6,0.00,3.00,4.18,4.00,3.83,4.71
81,TOP_THREE,GINI_IMPURITY,83.5366,1.6597,696,6,4.44,4.54,4.12,0.00,4.81,1.00
81,TOP_THREE,GINI_IMPURITY,85.3659,1.867,633,6,1.00,4.48,4.21,0.00,4.32,4.22
81,TOP_THREE,GINI_IMPURITY,76.2195,2.1045,825,6,4.32,4.57,4.13,0.00,4.15,4.49
82,BEST,INFORMATION_GAIN,94.5338,1.7271,388,6,2.00,3.28,4.77,1.00,4.18,0.00
82,BEST,INFORMATION_GAIN,93.5691,1.5996,388,6,2.00,3.33,4.73,1.00,4.21,0.00
82,BEST,INFORMATION_GAIN,90.6752,1.8172,362,6,2.00,3.50,4.70,1.00,4.22,0.00
82,BEST,INFORMATION_GAIN,87.7814,2.1236,361,6,2.00,3.37,4.65,1.00,4.27,0.00
82,BEST,INFORMATION_GAIN,91.3183,8.8941,376,6,2.50,3.57,4.81,1.00,4.12,0.00
82,BEST,INFORMATION_GAIN,94.8553,3.4852,362,6,2.00,3.59,4.79,1.00,4.09,0.00
82,BEST,INFORMATION_GAIN,93.8907,10.1105,367,6,2.00,3.42,4.75,1.00,4.14,0.00
82,BEST,INFORMATION_GAIN,92.6045,2.1881,371,6,3.11,3.64,4.74,1.00,4.22,0.00
82,BEST,INFORMATION_GAIN,92.9260,3.1733,361,6,2.00,3.52,4.76,1.00,4.12,0.00
82,BEST,INFORMATION_GAIN,92.9260,2.5124,360,6,2.00,3.28,4.80,1.00,4.12,0.00
82,BEST,INFORMATION_GAIN,92.6045,1.5599,368,6,3.11,3.52,4.80,1.00,4.15,0.00
82,BEST,INFORMATION_GAIN,94.8553,1.6439,390,6,2.00,3.28,4.80,1.00,4.14,0.00
82,BEST,INFORMATION_GAIN,94.2122,1.6927,369,6,2.00,3.48,4.83,1.00,4.09,0.00
82,BEST,INFORMATION_GAIN,95.1768,1.8179,382,6,3.11,3.52,4.81,1.00,4.14,0.00
82,BEST,INFORMATION_GAIN,93.5691,1.856,371,6,2.00,3.18,4.81,1.00,4.14,0.00
82,BEST,INFORMATION_GAIN,92.6045,1.7986,362,6,3.42,3.44,4.73,1.00,4.18,0.00
82,BEST,INFORMATION_GAIN,93.2476,1.8068,368,6,3.42,3.44,4.80,1.00,4.12,0.00
82,BEST,INFORMATION_GAIN,93.2476,1.8204,383,6,3.11,3.52,4.79,1.00,4.19,0.00
82,BEST,INFORMATION_GAIN,93.5691,1.8032,382,6,3.11,3.52,4.79,1.00,4.21,0.00
82,BEST,INFORMATION_GAIN,93.5691,1.8367,382,6,3.30,3.14,4.76,1.00,4.14,0.00
82,BEST,GINI_IMPURITY,91.9614,1.7574,364,6,3.11,3.45,4.80,1.00,4.15,0.00
82,BEST,GINI_IMPURITY,90.9968,1.7931,342,6,3.11,3.64,4.79,1.00,4.04,0.00
82,BEST,GINI_IMPURITY,91.9614,2.7538,386,6,3.62,3.92,4.71,1.00,4.14,0.00
82,BEST,GINI_IMPURITY,92.9260,1.7397,388,6,3.94,4.00,4.66,1.00,4.08,0.00
82,BEST,GINI_IMPURITY,92.2830,1.6475,380,6,2.57,3.27,4.83,1.00,4.13,0.00
82,BEST,GINI_IMPURITY,91.9614,1.7134,361,6,2.57,3.27,4.79,1.00,4.16,0.00
82,BEST,GINI_IMPURITY,94.2122,1.7929,374,6,3.11,3.52,4.85,1.00,4.07,0.00
82,BEST,GINI_IMPURITY,92.9260,1.7904,378,6,3.40,3.40,4.80,1.00,4.18,0.00
82,BEST,GINI_IMPURITY,92.6045,1.9423,355,6,2.50,3.63,4.83,1.00,4.11,0.00
82,BEST,GINI_IMPURITY,93.8907,1.9266,361,6,3.62,3.53,4.81,1.00,4.04,0.00
82,BEST,GINI_IMPURITY,91.9614,1.8218,367,6,2.50,3.67,4.77,1.00,4.15,0.00
82,BEST,GINI_IMPURITY,90.6752,1.7574,331,6,2.00,3.37,4.85,1.00,4.03,0.00
82,BEST,GINI_IMPURITY,93.8907,1.9288,374,6,3.11,3.64,4.77,1.00,4.18,0.00
82,BEST,GINI_IMPURITY,94.8553,1.8745,382,6,2.00,3.50,4.79,1.00,4.17,0.00
82,BEST,GINI_IMPURITY,93.2476,1.6126,377,6,2.00,3.50,4.73,1.00,4.16,0.00
82,BEST,GINI_IMPURITY,91.6399,1.5455,383,6,3.62,3.53,4.71,1.00,4.19,0.00
82,BEST,GINI_IMPURITY,92.6045,1.5974,387,6,3.42,4.07,4.76,1.00,4.07,0.00
82,BEST,GINI_IMPURITY,91.9614,1.6388,365,6,2.00,3.65,4.73,1.00,4.12,0.00
82,BEST,GINI_IMPURITY,94.2122,1.616,367,6,3.42,3.39,4.82,1.00,4.07,0.00
82,BEST,GINI_IMPURITY,93.5691,1.655,354,6,2.50,3.67,4.84,1.00,4.00,0.00
82,TOP_THREE,INFORMATION_GAIN,87.1383,2.1315,673,6,3.88,4.32,4.26,4.30,4.42,0.00
82,TOP_THREE,INFORMATION_GAIN,83.9228,1.983,655,6,1.67,4.38,4.29,4.65,4.37,0.00
82,TOP_THREE,INFORMATION_GAIN,81.6720,2.2726,791,6,0.00,4.14,4.05,4.12,4.60,4.51
82,TOP_THREE,INFORMATION_GAIN,80.3859,1.9277,759,6,4.43,4.64,4.15,0.00,4.16,4.52
82,TOP_THREE,INFORMATION_GAIN,84.5659,1.8584,661,6,4.74,4.14,4.33,0.00,4.45,1.00
82,TOP_THREE,INFORMATION_GAIN,81.9936,2.2846,765,6,4.47,1.00,3.90,4.55,4.45,0.00
82,TOP_THREE,INFORMATION_GAIN,80.3859,1.8605,724,6,4.53,4.29,4.39,4.57,4.00,0.00
82,TOP_THREE,INFORMATION_GAIN,85.8521,2.0535,795,6,3.80,3.71,4.10,0.00,4.51,4.57
82,TOP_THREE,INFORMATION_GAIN,81.9936,1.8995,706,6,4.42,4.54,3.86,4.27,4.50,0.00
82,TOP_THREE,INFORMATION_GAIN,82.9582,1.8645,792,6,4.55,4.50,4.20,0.00,4.11,4.65
82,TOP_THREE,INFORMATION_GAIN,83.2797,1.683,649,6,4.68,4.42,4.11,0.00,4.39,1.00
82,TOP_THREE,INFORMATION_GAIN,77.4920,2.074,819,6,0.00,4.09,3.92,4.19,4.42,4.49
82,TOP_THREE,INFORMATION_GAIN,81.9936,2.2813,725,6,0.00,3.20,4.14,4.39,4.62,4.21
82,TOP_THREE,INFORMATION_GAIN,79.4212,1.7957,718,6,4.30,4.58,4.14,4.44,4.23,0.00
82,TOP_THREE,INFORMATION_GAIN,79.0997,1.8714,733,6,1.00,4.50,4.19,0.00,4.03,4.58
82,TOP_THREE,INFORMATION_GAIN,82.6367,1.8436,715,6,4.51,4.16,3.97,0.00,4.12,4.71
82,TOP_THREE,INFORMATION_GAIN,83.2797,1.7372,654,6,4.38,4.07,4.28,0.00,4.41,4.51
82,TOP_THREE,INFORMATION_GAIN,81.6720,1.776,760,6,4.62,4.17,4.25,0.00,3.61,4.55
82,TOP_THREE,INFORMATION_GAIN,87.4598,1.7159,613,6,3.64,4.60,4.23,0.00,4.49,3.50
82,TOP_THREE,INFORMATION_GAIN,79.0997,1.7844,696,6,4.39,3.85,4.35,4.43,4.17,0.00
82,TOP_THREE,GINI_IMPURITY,77.1704,2.3956,692,6,4.68,1.67,4.17,4.20,4.29,0.00
82,TOP_THREE,GINI_IMPURITY,81.3505,2.5874,799,6,4.33,4.76,3.89,4.09,4.13,0.00
82,TOP_THREE,GINI_IMPURITY,83.9228,3.0186,661,6,4.26,4.57,4.31,4.32,3.30,0.00
82,TOP_THREE,GINI_IMPURITY,83.6013,3.2677,776,6,3.86,4.21,4.22,4.57,4.44,0.00
82,TOP_THREE,GINI_IMPURITY,80.7074,2.468,745,6,0.00,4.26,4.38,4.51,4.26,1.00
82,TOP_THREE,GINI_IMPURITY,81.0289,2.1811,718,6,4.43,1.00,4.11,4.40,4.43,0.00
82,TOP_THREE,GINI_IMPURITY,82.9582,1.7547,678,6,4.52,4.54,4.29,0.00,4.47,3.82
82,TOP_THREE,GINI_IMPURITY,75.2412,2.2586,962,6,0.00,4.26,4.12,4.45,3.90,4.45
82,TOP_THREE,GINI_IMPURITY,84.8875,2.5572,720,6,0.00,4.13,4.25,4.49,4.35,3.85
82,TOP_THREE,GINI_IMPURITY,76.2058,1.9367,746,6,4.64,1.67,4.09,0.00,4.42,4.40
82,TOP_THREE,GINI_IMPURITY,82.3151,1.7478,696,6,3.45,4.71,4.11,0.00,4.63,1.00
82,TOP_THREE,GINI_IMPURITY,74.2765,2.0012,791,6,4.48,1.00,4.11,0.00,4.31,4.63
82,TOP_THREE,GINI_IMPURITY,79.0997,2.4023,854,6,0.00,3.36,4.02,4.40,4.46,4.31
82,TOP_THREE,GINI_IMPURITY,77.4920,3.564,865,6,4.48,4.52,4.12,0.00,3.91,4.62
82,TOP_THREE,GINI_IMPURITY,78.4566,1.8255,652,6,4.55,3.55,4.18,0.00,4.65,1.00
82,TOP_THREE,GINI_IMPURITY,84.2444,1.9543,608,6,4.35,1.67,4.43,0.00,4.40,4.43
82,TOP_THREE,GINI_IMPURITY,80.0643,1.9221,701,6,4.61,4.33,4.24,4.33,4.39,0.00
82,TOP_THREE,GINI_IMPURITY,86.4952,2.3905,767,6,4.41,0.00,4.27,3.80,4.29,4.34
82,TOP_THREE,GINI_IMPURITY,82.3151,2.32,769,6,0.00,3.86,4.20,4.34,4.41,4.22
82,TOP_THREE,GINI_IMPURITY,81.6720,1.9056,712,6,4.40,4.61,4.00,4.23,4.55,0.00
83,BEST,INFORMATION_GAIN,91.1565,1.6656,350,6,2.00,3.81,4.74,1.00,4.04,0.00
83,BEST,INFORMATION_GAIN,94.2177,1.6723,374,6,2.00,3.37,4.78,1.00,4.17,0.00
83,BEST,INFORMATION_GAIN,94.8980,1.6139,379,6,3.42,3.39,4.81,1.00,4.15,0.00
83,BEST,INFORMATION_GAIN,92.5170,1.6427,374,6,2.00,3.37,4.73,1.00,4.17,0.00
